Index,Date,Symbol,Open,High,Low,Close
844,2015-08-20,BTC,226.900000,237.370000,226.900000,235.350000
845,2015-08-21,BTC,235.350000,236.430000,231.720000,232.570000
846,2015-08-22,BTC,232.660000,234.960000,222.700000,230.390000
847,2015-08-23,BTC,230.380000,232.710000,225.580000,228.170000
848,2015-08-24,BTC,228.110000,228.140000,210.440000,210.490000
849,2015-08-25,BTC,210.070000,226.320000,199.570000,221.610000
850,2015-08-26,BTC,222.080000,231.180000,220.200000,225.830000
851,2015-08-27,BTC,226.050000,228.640000,223.680000,224.770000
852,2015-08-28,BTC,224.700000,235.220000,220.930000,231.400000
853,2015-08-29,BTC,231.550000,233.220000,227.330000,229.780000
854,2015-08-30,BTC,229.900000,232.070000,226.250000,228.760000
855,2015-08-31,BTC,229.110000,231.960000,225.910000,230.060000
856,2015-09-01,BTC,230.260000,231.220000,226.860000,228.120000
857,2015-09-02,BTC,228.030000,230.580000,226.480000,229.280000
858,2015-09-03,BTC,229.320000,229.600000,226.670000,227.180000
859,2015-09-04,BTC,227.210000,230.900000,227.050000,230.300000
860,2015-09-05,BTC,230.200000,236.140000,229.440000,235.020000
861,2015-09-06,BTC,234.870000,242.910000,234.680000,239.840000
862,2015-09-07,BTC,239.930000,242.110000,238.720000,239.850000
863,2015-09-08,BTC,239.850000,245.780000,239.680000,243.610000
864,2015-09-09,BTC,243.410000,244.420000,237.820000,238.170000
865,2015-09-10,BTC,238.340000,241.290000,235.790000,238.480000
866,2015-09-11,BTC,238.330000,241.170000,238.330000,240.110000
867,2015-09-12,BTC,239.850000,240.120000,234.750000,235.230000
868,2015-09-13,BTC,235.240000,235.930000,229.330000,230.510000
869,2015-09-14,BTC,230.610000,232.440000,227.960000,230.640000
870,2015-09-15,BTC,230.490000,259.180000,229.820000,230.300000
871,2015-09-16,BTC,230.250000,231.210000,227.400000,229.090000
872,2015-09-17,BTC,229.080000,230.290000,228.930000,229.810000
873,2015-09-18,BTC,233.520000,234.350000,232.180000,232.980000
874,2015-09-19,BTC,232.860000,233.210000,231.090000,231.490000
875,2015-09-20,BTC,231.400000,232.370000,230.910000,231.210000
876,2015-09-21,BTC,231.220000,231.220000,226.520000,227.090000
877,2015-09-22,BTC,226.970000,232.390000,225.120000,230.620000
878,2015-09-23,BTC,230.940000,231.840000,229.590000,230.280000
879,2015-09-24,BTC,230.360000,235.650000,230.290000,234.530000
880,2015-09-25,BTC,234.360000,237.430000,233.680000,235.140000
881,2015-09-26,BTC,235.080000,235.400000,233.360000,234.340000
882,2015-09-27,BTC,234.140000,234.530000,232.480000,232.760000
883,2015-09-28,BTC,232.840000,239.340000,232.470000,239.140000
884,2015-09-29,BTC,239.020000,239.800000,235.930000,236.690000
885,2015-09-30,BTC,236.640000,237.730000,235.630000,236.060000
886,2015-10-01,BTC,236.000000,238.450000,235.620000,237.550000
887,2015-10-02,BTC,237.260000,238.540000,236.600000,237.290000
888,2015-10-03,BTC,237.200000,239.320000,236.940000,238.730000
889,2015-10-04,BTC,238.530000,238.970000,237.940000,238.260000
890,2015-10-05,BTC,238.150000,240.380000,237.040000,240.380000
891,2015-10-06,BTC,240.360000,246.930000,240.140000,246.060000
892,2015-10-07,BTC,246.170000,246.680000,242.590000,242.970000
893,2015-10-08,BTC,243.070000,244.250000,242.180000,242.300000
894,2015-10-09,BTC,242.500000,244.230000,242.120000,243.930000
895,2015-10-10,BTC,243.740000,245.320000,243.070000,244.940000
896,2015-10-11,BTC,244.740000,247.240000,244.150000,247.050000
897,2015-10-12,BTC,246.880000,247.450000,245.180000,245.310000
898,2015-10-13,BTC,245.200000,250.240000,243.760000,249.510000
899,2015-10-14,BTC,249.490000,254.270000,248.900000,251.990000
900,2015-10-15,BTC,252.110000,255.960000,252.050000,254.320000
901,2015-10-16,BTC,254.300000,266.140000,253.930000,262.870000
902,2015-10-17,BTC,262.750000,273.580000,262.370000,270.640000
903,2015-10-18,BTC,270.910000,271.670000,260.780000,261.640000
904,2015-10-19,BTC,261.860000,264.820000,260.950000,263.440000
905,2015-10-20,BTC,263.570000,270.830000,263.230000,269.460000
906,2015-10-21,BTC,269.310000,270.770000,263.840000,266.270000
907,2015-10-22,BTC,266.500000,276.510000,266.140000,274.020000
908,2015-10-23,BTC,273.650000,278.680000,273.540000,276.500000
909,2015-10-24,BTC,276.500000,281.710000,276.500000,281.650000
910,2015-10-25,BTC,281.450000,294.060000,281.450000,283.680000
911,2015-10-26,BTC,283.630000,285.300000,280.510000,285.300000
912,2015-10-27,BTC,285.180000,296.210000,285.010000,293.790000
913,2015-10-28,BTC,293.700000,306.330000,293.700000,304.620000
914,2015-10-29,BTC,304.320000,318.170000,301.820000,313.860000
915,2015-10-30,BTC,313.940000,334.170000,313.940000,328.020000
916,2015-10-31,BTC,328.510000,332.780000,309.250000,314.170000
917,2015-11-01,BTC,315.010000,327.470000,311.880000,325.430000
918,2015-11-02,BTC,325.940000,365.360000,323.210000,361.190000
919,2015-11-03,BTC,361.870000,417.900000,357.650000,403.420000
920,2015-11-04,BTC,403.660000,495.560000,380.550000,411.560000
921,2015-11-05,BTC,408.080000,447.560000,374.580000,386.350000
922,2015-11-06,BTC,388.050000,395.840000,354.020000,374.470000
923,2015-11-07,BTC,374.270000,390.590000,372.430000,386.480000
924,2015-11-08,BTC,384.280000,389.890000,368.700000,373.370000
925,2015-11-09,BTC,374.320000,385.280000,362.890000,380.260000
926,2015-11-10,BTC,379.980000,381.390000,329.110000,336.820000
927,2015-11-11,BTC,339.820000,340.580000,301.000000,311.080000
928,2015-11-12,BTC,314.080000,345.080000,313.360000,338.150000
929,2015-11-13,BTC,338.500000,340.910000,326.080000,336.750000
930,2015-11-14,BTC,336.620000,338.180000,329.970000,332.910000
931,2015-11-15,BTC,333.050000,334.660000,317.490000,320.170000
932,2015-11-16,BTC,319.730000,331.630000,315.900000,330.750000
933,2015-11-17,BTC,330.360000,338.350000,329.610000,335.090000
934,2015-11-18,BTC,334.590000,336.530000,330.640000,334.590000
935,2015-11-19,BTC,334.680000,335.330000,325.270000,326.150000
936,2015-11-20,BTC,326.410000,326.470000,312.220000,322.020000
937,2015-11-21,BTC,322.090000,328.160000,319.600000,326.930000
938,2015-11-22,BTC,326.980000,327.010000,321.260000,324.540000
939,2015-11-23,BTC,324.350000,325.120000,321.290000,323.050000
940,2015-11-24,BTC,323.010000,323.060000,318.120000,320.050000
941,2015-11-25,BTC,320.050000,329.130000,316.770000,328.210000
942,2015-11-26,BTC,328.300000,366.760000,328.230000,352.680000
943,2015-11-27,BTC,351.860000,363.590000,347.870000,358.040000
944,2015-11-28,BTC,357.140000,359.540000,352.170000,357.380000
945,2015-11-29,BTC,357.470000,371.940000,355.670000,371.290000
946,2015-11-30,BTC,371.440000,382.360000,370.380000,377.320000
947,2015-12-01,BTC,377.410000,378.930000,356.560000,362.490000
948,2015-12-02,BTC,361.850000,362.230000,349.460000,359.190000
949,2015-12-03,BTC,359.330000,370.270000,357.410000,361.050000
950,2015-12-04,BTC,361.260000,363.520000,355.760000,363.180000
951,2015-12-05,BTC,363.720000,389.790000,363.230000,388.950000
952,2015-12-06,BTC,389.550000,402.810000,387.090000,388.780000
953,2015-12-07,BTC,389.980000,399.970000,385.410000,395.540000
954,2015-12-08,BTC,395.750000,415.560000,389.950000,415.560000
955,2015-12-09,BTC,414.440000,423.120000,406.290000,417.560000
956,2015-12-10,BTC,417.990000,419.510000,411.550000,415.480000
957,2015-12-11,BTC,415.280000,451.940000,415.280000,451.940000
958,2015-12-12,BTC,452.330000,469.100000,410.740000,435.000000
959,2015-12-13,BTC,431.660000,441.680000,426.270000,433.760000
960,2015-12-14,BTC,433.270000,447.140000,430.460000,444.180000
961,2015-12-15,BTC,443.880000,465.320000,443.880000,465.320000
962,2015-12-16,BTC,465.210000,465.210000,443.850000,454.930000
963,2015-12-17,BTC,454.780000,457.860000,448.860000,456.080000
964,2015-12-18,BTC,455.850000,465.180000,454.940000,463.620000
965,2015-12-19,BTC,463.550000,465.580000,456.770000,462.320000
966,2015-12-20,BTC,462.230000,462.640000,434.340000,442.680000
967,2015-12-21,BTC,442.840000,444.730000,427.310000,438.640000
968,2015-12-22,BTC,437.440000,443.690000,435.520000,436.570000
969,2015-12-23,BTC,436.720000,444.530000,436.620000,442.400000
970,2015-12-24,BTC,443.090000,458.460000,443.080000,454.980000
971,2015-12-25,BTC,454.860000,458.300000,452.080000,455.650000
972,2015-12-26,BTC,455.760000,457.490000,405.760000,417.270000
973,2015-12-27,BTC,416.510000,424.010000,408.880000,422.820000
974,2015-12-28,BTC,423.340000,429.770000,418.480000,422.280000
975,2015-12-29,BTC,422.100000,432.980000,420.630000,432.980000
976,2015-12-30,BTC,433.300000,434.390000,422.080000,426.620000
977,2015-12-31,BTC,425.880000,432.920000,418.730000,430.570000
978,2016-01-01,BTC,430.720000,436.250000,427.520000,434.330000
979,2016-01-02,BTC,434.620000,436.060000,431.870000,433.440000
980,2016-01-03,BTC,433.580000,433.740000,424.710000,430.010000
981,2016-01-04,BTC,430.060000,434.520000,429.080000,433.090000
982,2016-01-05,BTC,433.070000,434.180000,429.680000,431.960000
983,2016-01-06,BTC,431.860000,431.860000,426.340000,429.110000
984,2016-01-07,BTC,430.010000,458.770000,429.080000,458.050000
985,2016-01-08,BTC,457.540000,462.930000,447.940000,453.230000
986,2016-01-09,BTC,453.380000,454.640000,446.890000,447.610000
987,2016-01-10,BTC,448.240000,448.310000,440.350000,447.990000
988,2016-01-11,BTC,448.700000,450.660000,443.860000,448.430000
989,2016-01-12,BTC,448.180000,448.180000,435.690000,435.690000
990,2016-01-13,BTC,434.670000,435.190000,424.440000,432.370000
991,2016-01-14,BTC,432.290000,433.320000,427.850000,430.310000
992,2016-01-15,BTC,430.260000,430.260000,364.330000,364.330000
993,2016-01-16,BTC,365.070000,390.560000,354.910000,387.540000
994,2016-01-17,BTC,387.150000,390.960000,380.090000,382.300000
995,2016-01-18,BTC,381.730000,388.100000,376.670000,387.170000
996,2016-01-19,BTC,387.030000,387.730000,378.970000,380.150000
997,2016-01-20,BTC,379.740000,425.270000,376.600000,420.230000
998,2016-01-21,BTC,419.630000,422.880000,406.300000,410.260000
999,2016-01-22,BTC,409.750000,410.410000,375.280000,382.490000
1000,2016-01-23,BTC,382.430000,394.540000,381.980000,387.490000
1001,2016-01-24,BTC,388.100000,405.480000,387.510000,402.970000
1002,2016-01-25,BTC,402.320000,402.320000,388.550000,391.730000
1003,2016-01-26,BTC,392.000000,397.770000,390.580000,392.150000
1004,2016-01-27,BTC,392.440000,396.840000,391.780000,394.970000
1005,2016-01-28,BTC,395.150000,395.500000,379.730000,380.290000
1006,2016-01-29,BTC,380.110000,384.380000,365.450000,379.470000
1007,2016-01-30,BTC,378.860000,380.920000,376.490000,378.260000
1008,2016-01-31,BTC,378.290000,380.350000,367.830000,368.770000
1009,2016-02-01,BTC,369.350000,378.070000,367.960000,373.060000
1010,2016-02-02,BTC,372.920000,375.880000,372.920000,374.450000
1011,2016-02-03,BTC,374.650000,374.950000,368.050000,369.950000
1012,2016-02-04,BTC,370.170000,391.610000,369.990000,389.590000
1013,2016-02-05,BTC,388.900000,391.090000,385.570000,386.550000
1014,2016-02-06,BTC,386.590000,386.630000,372.390000,376.520000
1015,2016-02-07,BTC,376.510000,380.870000,374.900000,376.620000
1016,2016-02-08,BTC,376.760000,379.880000,373.330000,373.450000
1017,2016-02-09,BTC,373.420000,377.250000,372.900000,376.030000
1018,2016-02-10,BTC,376.150000,385.480000,375.780000,381.650000
1019,2016-02-11,BTC,382.110000,383.130000,376.400000,379.650000
1020,2016-02-12,BTC,379.690000,384.950000,379.600000,384.260000
1021,2016-02-13,BTC,384.640000,391.860000,384.640000,391.860000
1022,2016-02-14,BTC,392.930000,407.230000,392.930000,407.230000
1023,2016-02-15,BTC,407.570000,410.380000,397.750000,400.180000
1024,2016-02-16,BTC,401.430000,408.950000,401.430000,407.490000
1025,2016-02-17,BTC,407.660000,421.170000,406.780000,416.320000
1026,2016-02-18,BTC,416.570000,426.000000,415.640000,422.370000
1027,2016-02-19,BTC,422.730000,423.100000,417.600000,420.790000
1028,2016-02-20,BTC,421.600000,441.980000,421.600000,437.160000
1029,2016-02-21,BTC,437.770000,448.050000,429.080000,438.800000
1030,2016-02-22,BTC,438.990000,439.050000,432.920000,437.750000
1031,2016-02-23,BTC,438.260000,439.860000,417.820000,420.740000
1032,2016-02-24,BTC,420.960000,425.550000,413.910000,424.950000
1033,2016-02-25,BTC,425.040000,427.720000,420.420000,424.540000
1034,2016-02-26,BTC,424.630000,432.150000,421.620000,432.150000
1035,2016-02-27,BTC,432.840000,434.230000,428.100000,432.520000
1036,2016-02-28,BTC,432.570000,435.680000,423.820000,433.500000
1037,2016-02-29,BTC,433.440000,441.510000,431.690000,437.700000
1038,2016-03-01,BTC,437.920000,439.650000,432.320000,435.120000
1039,2016-03-02,BTC,435.130000,435.920000,423.990000,423.990000
1040,2016-03-03,BTC,423.910000,425.370000,419.410000,421.650000
1041,2016-03-04,BTC,421.840000,425.180000,410.940000,410.940000
1042,2016-03-05,BTC,410.780000,411.260000,394.040000,400.570000
1043,2016-03-06,BTC,400.520000,411.910000,395.780000,407.710000
1044,2016-03-07,BTC,407.760000,415.920000,406.310000,414.320000
1045,2016-03-08,BTC,414.460000,416.240000,411.090000,413.970000
1046,2016-03-09,BTC,413.890000,416.030000,411.610000,414.860000
1047,2016-03-10,BTC,414.740000,417.510000,413.250000,417.130000
1048,2016-03-11,BTC,417.240000,423.930000,417.010000,421.690000
1049,2016-03-12,BTC,421.610000,421.800000,410.090000,411.620000
1050,2016-03-13,BTC,411.650000,416.600000,411.640000,414.070000
1051,2016-03-14,BTC,414.200000,416.680000,414.200000,416.440000
1052,2016-03-15,BTC,416.390000,418.130000,414.980000,416.830000
1053,2016-03-16,BTC,416.890000,417.690000,415.910000,417.010000
1054,2016-03-17,BTC,417.890000,421.000000,417.890000,420.620000
1055,2016-03-18,BTC,420.550000,420.550000,406.140000,409.550000
1056,2016-03-19,BTC,409.270000,410.980000,407.230000,410.440000
1057,2016-03-20,BTC,410.400000,414.630000,410.400000,413.760000
1058,2016-03-21,BTC,413.420000,413.420000,410.380000,413.310000
1059,2016-03-22,BTC,413.130000,418.380000,412.530000,418.090000
1060,2016-03-23,BTC,418.160000,419.270000,417.360000,418.040000
1061,2016-03-24,BTC,418.420000,418.680000,415.490000,416.390000
1062,2016-03-25,BTC,416.510000,418.080000,415.560000,417.180000
1063,2016-03-26,BTC,417.360000,418.990000,416.260000,417.950000
1064,2016-03-27,BTC,418.140000,428.800000,417.710000,426.770000
1065,2016-03-28,BTC,426.550000,426.860000,423.290000,424.230000
1066,2016-03-29,BTC,424.300000,426.200000,412.680000,416.520000
1067,2016-03-30,BTC,416.830000,416.830000,412.500000,414.820000
1068,2016-03-31,BTC,415.260000,418.370000,415.260000,416.730000
1069,2016-04-01,BTC,416.760000,418.170000,415.830000,417.960000
1070,2016-04-02,BTC,418.420000,422.080000,418.420000,420.870000
1071,2016-04-03,BTC,421.170000,421.580000,419.700000,420.900000
1072,2016-04-04,BTC,421.300000,422.340000,419.600000,421.440000
1073,2016-04-05,BTC,421.020000,424.260000,420.610000,424.030000
1074,2016-04-06,BTC,424.280000,424.530000,422.730000,423.410000
1075,2016-04-07,BTC,423.620000,423.660000,420.520000,422.740000
1076,2016-04-08,BTC,422.910000,425.360000,419.640000,420.350000
1077,2016-04-09,BTC,420.810000,420.890000,416.520000,419.410000
1078,2016-04-10,BTC,419.590000,422.430000,419.260000,421.560000
1079,2016-04-11,BTC,421.870000,422.740000,420.530000,422.480000
1080,2016-04-12,BTC,422.840000,427.280000,422.840000,425.190000
1081,2016-04-13,BTC,425.630000,426.660000,422.920000,423.730000
1082,2016-04-14,BTC,423.930000,425.370000,423.010000,424.280000
1083,2016-04-15,BTC,424.430000,429.930000,424.430000,429.710000
1084,2016-04-16,BTC,429.580000,432.630000,428.980000,430.570000
1085,2016-04-17,BTC,430.640000,431.370000,426.080000,427.400000
1086,2016-04-18,BTC,427.610000,429.270000,427.090000,428.590000
1087,2016-04-19,BTC,428.700000,436.020000,428.100000,435.510000
1088,2016-04-20,BTC,435.320000,443.050000,434.410000,441.390000
1089,2016-04-21,BTC,441.420000,450.550000,440.950000,449.420000
1090,2016-04-22,BTC,449.690000,449.810000,444.150000,445.740000
1091,2016-04-23,BTC,445.860000,450.280000,444.330000,450.280000
1092,2016-04-24,BTC,450.560000,460.150000,448.930000,458.550000
1093,2016-04-25,BTC,459.120000,466.620000,453.590000,461.430000
1094,2016-04-26,BTC,461.650000,467.960000,461.620000,466.090000
1095,2016-04-27,BTC,466.260000,467.080000,444.130000,444.690000
1096,2016-04-28,BTC,445.040000,449.550000,436.650000,449.010000
1097,2016-04-29,BTC,449.410000,455.380000,446.020000,455.100000
1098,2016-04-30,BTC,455.180000,455.590000,447.700000,448.320000
1099,2016-05-01,BTC,448.480000,452.480000,447.930000,451.880000
1100,2016-05-02,BTC,451.930000,452.450000,441.780000,444.670000
1101,2016-05-03,BTC,444.730000,451.100000,442.620000,450.300000
1102,2016-05-04,BTC,450.180000,450.380000,445.630000,446.720000
1103,2016-05-05,BTC,446.710000,448.510000,445.880000,447.980000
1104,2016-05-06,BTC,447.940000,461.380000,447.070000,459.600000
1105,2016-05-07,BTC,459.640000,460.670000,457.320000,458.540000
1106,2016-05-08,BTC,458.430000,459.420000,455.980000,458.550000
1107,2016-05-09,BTC,458.210000,462.480000,456.530000,460.480000
1108,2016-05-10,BTC,460.520000,461.930000,448.950000,450.890000
1109,2016-05-11,BTC,450.860000,454.580000,450.860000,452.730000
1110,2016-05-12,BTC,452.450000,454.950000,449.250000,454.770000
1111,2016-05-13,BTC,454.850000,457.050000,453.450000,455.670000
1112,2016-05-14,BTC,455.820000,456.840000,454.790000,455.670000
1113,2016-05-15,BTC,455.760000,458.690000,455.460000,457.570000
1114,2016-05-16,BTC,457.590000,458.200000,452.950000,454.160000
1115,2016-05-17,BTC,454.010000,455.070000,453.610000,453.780000
1116,2016-05-18,BTC,453.690000,456.000000,453.300000,454.620000
1117,2016-05-19,BTC,454.520000,454.630000,438.710000,438.710000
1118,2016-05-20,BTC,437.790000,444.050000,437.390000,442.680000
1119,2016-05-21,BTC,442.970000,443.780000,441.710000,443.190000
1120,2016-05-22,BTC,443.220000,443.430000,439.040000,439.320000
1121,2016-05-23,BTC,439.350000,444.350000,438.820000,444.150000
1122,2016-05-24,BTC,444.290000,447.100000,443.930000,445.980000
1123,2016-05-25,BTC,446.060000,450.300000,446.060000,449.600000
1124,2016-05-26,BTC,449.670000,453.640000,447.900000,453.380000
1125,2016-05-27,BTC,453.520000,478.150000,453.520000,473.460000
1126,2016-05-28,BTC,473.030000,533.470000,472.700000,530.040000
1127,2016-05-29,BTC,527.480000,553.960000,512.180000,526.230000
1128,2016-05-30,BTC,528.470000,544.350000,522.960000,533.860000
1129,2016-05-31,BTC,534.190000,546.620000,520.660000,531.390000
1130,2016-06-01,BTC,531.110000,543.080000,525.640000,536.920000
1131,2016-06-02,BTC,536.520000,540.350000,533.080000,537.970000
1132,2016-06-03,BTC,537.680000,574.640000,536.920000,569.190000
1133,2016-06-04,BTC,569.710000,590.130000,564.240000,572.730000
1134,2016-06-05,BTC,573.310000,582.810000,569.180000,574.980000
1135,2016-06-06,BTC,574.600000,586.470000,574.600000,585.540000
1136,2016-06-07,BTC,585.450000,590.260000,567.510000,576.600000
1137,2016-06-08,BTC,577.170000,582.840000,573.130000,581.650000
1138,2016-06-09,BTC,582.200000,582.200000,570.950000,574.630000
1139,2016-06-10,BTC,575.840000,579.130000,573.330000,577.470000
1140,2016-06-11,BTC,578.670000,607.120000,578.670000,606.730000
1141,2016-06-12,BTC,609.680000,684.840000,607.040000,672.780000
1142,2016-06-13,BTC,671.650000,716.000000,664.490000,704.380000
1143,2016-06-14,BTC,704.500000,704.500000,662.800000,685.560000
1144,2016-06-15,BTC,685.680000,696.300000,672.560000,694.470000
1145,2016-06-16,BTC,696.520000,773.720000,696.520000,766.310000
1146,2016-06-17,BTC,768.490000,775.360000,716.560000,748.910000
1147,2016-06-18,BTC,748.760000,777.990000,733.930000,756.230000
1148,2016-06-19,BTC,756.690000,766.620000,745.630000,763.780000
1149,2016-06-20,BTC,763.930000,764.080000,732.730000,737.230000
1150,2016-06-21,BTC,735.880000,735.880000,639.070000,666.650000
1151,2016-06-22,BTC,665.910000,678.670000,587.480000,596.120000
1152,2016-06-23,BTC,597.440000,629.330000,558.140000,623.980000
1153,2016-06-24,BTC,625.580000,681.730000,625.270000,665.300000
1154,2016-06-25,BTC,665.280000,691.730000,646.560000,665.120000
1155,2016-06-26,BTC,665.930000,665.980000,616.930000,629.370000
1156,2016-06-27,BTC,629.350000,655.280000,620.520000,655.280000
1157,2016-06-28,BTC,658.100000,659.250000,637.770000,647.000000
1158,2016-06-29,BTC,644.120000,644.680000,628.280000,639.890000
1159,2016-06-30,BTC,640.590000,675.400000,636.610000,673.340000
1160,2016-07-01,BTC,672.520000,686.150000,669.590000,676.300000
1161,2016-07-02,BTC,676.730000,703.700000,676.400000,703.700000
1162,2016-07-03,BTC,704.970000,704.970000,649.010000,658.660000
1163,2016-07-04,BTC,658.800000,683.660000,650.510000,683.660000
1164,2016-07-05,BTC,683.210000,683.490000,665.070000,670.630000
1165,2016-07-06,BTC,670.420000,681.900000,670.420000,677.330000
1166,2016-07-07,BTC,678.090000,682.430000,611.830000,640.560000
1167,2016-07-08,BTC,640.690000,666.710000,636.470000,666.520000
1168,2016-07-09,BTC,666.380000,666.380000,633.400000,650.960000
1169,2016-07-10,BTC,650.600000,652.290000,641.260000,649.360000
1170,2016-07-11,BTC,648.480000,659.630000,644.980000,647.660000
1171,2016-07-12,BTC,648.280000,675.260000,646.780000,664.550000
1172,2016-07-13,BTC,664.800000,668.700000,654.470000,654.470000
1173,2016-07-14,BTC,652.920000,662.900000,652.920000,658.080000
1174,2016-07-15,BTC,659.170000,667.080000,659.040000,663.260000
1175,2016-07-16,BTC,663.780000,666.460000,659.330000,660.770000
1176,2016-07-17,BTC,661.990000,682.360000,661.990000,679.460000
1177,2016-07-18,BTC,679.810000,681.550000,668.630000,673.110000
1178,2016-07-19,BTC,672.740000,673.280000,667.630000,672.860000
1179,2016-07-20,BTC,672.810000,672.930000,663.360000,665.680000
1180,2016-07-21,BTC,665.230000,666.220000,660.410000,665.010000
1181,2016-07-22,BTC,664.920000,666.580000,646.720000,650.620000
1182,2016-07-23,BTC,650.730000,656.370000,648.520000,655.560000
1183,2016-07-24,BTC,655.410000,663.110000,652.790000,661.280000
1184,2016-07-25,BTC,661.260000,661.830000,653.400000,654.100000
1185,2016-07-26,BTC,654.230000,656.220000,645.880000,651.780000
1186,2016-07-27,BTC,651.630000,657.460000,648.450000,654.350000
1187,2016-07-28,BTC,654.490000,657.590000,654.490000,655.030000
1188,2016-07-29,BTC,655.110000,657.800000,654.790000,656.990000
1189,2016-07-30,BTC,657.010000,658.220000,654.210000,655.050000
1190,2016-07-31,BTC,655.100000,655.280000,624.360000,624.680000
1191,2016-08-01,BTC,624.600000,626.120000,605.880000,606.270000
1192,2016-08-02,BTC,606.400000,612.850000,531.330000,547.470000
1193,2016-08-03,BTC,548.660000,573.360000,541.550000,566.350000
1194,2016-08-04,BTC,566.330000,579.500000,565.780000,578.290000
1195,2016-08-05,BTC,578.280000,578.280000,569.980000,575.040000
1196,2016-08-06,BTC,575.030000,588.400000,569.470000,587.780000
1197,2016-08-07,BTC,587.770000,597.510000,586.820000,592.690000
1198,2016-08-08,BTC,592.740000,592.990000,588.050000,591.050000
1199,2016-08-09,BTC,591.040000,591.090000,584.790000,587.800000
1200,2016-08-10,BTC,587.650000,599.980000,586.370000,592.100000
1201,2016-08-11,BTC,592.120000,597.540000,589.120000,589.120000
1202,2016-08-12,BTC,588.800000,589.910000,583.810000,587.560000
1203,2016-08-13,BTC,587.360000,589.770000,584.980000,585.590000
1204,2016-08-14,BTC,585.590000,585.670000,564.780000,570.470000
1205,2016-08-15,BTC,570.490000,573.580000,563.240000,567.240000
1206,2016-08-16,BTC,567.240000,581.740000,566.720000,577.440000
1207,2016-08-17,BTC,577.760000,580.890000,571.430000,573.220000
1208,2016-08-18,BTC,573.710000,577.790000,573.430000,574.320000
1209,2016-08-19,BTC,574.340000,578.240000,574.180000,575.630000
1210,2016-08-20,BTC,576.080000,582.820000,575.460000,581.700000
1211,2016-08-21,BTC,581.940000,584.160000,580.220000,581.310000
1212,2016-08-22,BTC,581.310000,588.450000,580.590000,586.750000
1213,2016-08-23,BTC,586.770000,589.470000,581.630000,583.410000
1214,2016-08-24,BTC,583.410000,583.590000,579.850000,580.180000
1215,2016-08-25,BTC,580.180000,580.450000,575.170000,577.760000
1216,2016-08-26,BTC,577.750000,580.620000,576.860000,579.650000
1217,2016-08-27,BTC,579.450000,579.840000,568.630000,569.950000
1218,2016-08-28,BTC,569.830000,574.040000,569.740000,573.910000
1219,2016-08-29,BTC,574.070000,576.280000,573.470000,574.110000
1220,2016-08-30,BTC,574.110000,578.360000,574.110000,577.500000
1221,2016-08-31,BTC,577.590000,577.860000,573.640000,575.470000
1222,2016-09-01,BTC,575.550000,576.310000,571.810000,572.300000
1223,2016-09-02,BTC,572.410000,575.640000,570.810000,575.540000
1224,2016-09-03,BTC,575.550000,599.500000,574.060000,598.210000
1225,2016-09-04,BTC,598.590000,611.840000,596.850000,608.630000
1226,2016-09-05,BTC,608.990000,609.050000,602.240000,606.590000
1227,2016-09-06,BTC,606.510000,610.830000,605.090000,610.440000
1228,2016-09-07,BTC,610.570000,614.540000,608.510000,614.540000
1229,2016-09-08,BTC,614.640000,628.770000,613.840000,626.320000
1230,2016-09-09,BTC,626.350000,626.830000,620.260000,622.860000
1231,2016-09-10,BTC,622.930000,625.090000,622.400000,623.510000
1232,2016-09-11,BTC,623.420000,628.820000,600.510000,606.720000
1233,2016-09-12,BTC,607.010000,608.460000,605.410000,608.240000
1234,2016-09-13,BTC,608.030000,611.190000,606.920000,609.240000
1235,2016-09-14,BTC,608.840000,611.950000,608.410000,610.680000
1236,2016-09-15,BTC,610.590000,611.090000,607.160000,607.160000
1237,2016-09-16,BTC,607.250000,609.260000,606.730000,606.970000
1238,2016-09-17,BTC,607.220000,607.860000,605.190000,605.980000
1239,2016-09-18,BTC,606.280000,610.160000,605.860000,609.870000
1240,2016-09-19,BTC,609.870000,610.930000,608.270000,609.230000
1241,2016-09-20,BTC,609.250000,609.530000,607.940000,608.310000
1242,2016-09-21,BTC,603.590000,603.590000,595.880000,597.150000
1243,2016-09-22,BTC,597.280000,598.490000,596.210000,596.300000
1244,2016-09-23,BTC,596.200000,603.210000,595.790000,602.840000
1245,2016-09-24,BTC,602.960000,604.580000,602.040000,602.630000
1246,2016-09-25,BTC,602.750000,603.380000,599.710000,600.830000
1247,2016-09-26,BTC,600.810000,608.140000,600.350000,608.040000
1248,2016-09-27,BTC,608.020000,608.250000,604.110000,606.170000
1249,2016-09-28,BTC,606.240000,606.590000,604.610000,604.730000
1250,2016-09-29,BTC,605.020000,606.820000,604.850000,605.690000
1251,2016-09-30,BTC,605.720000,609.730000,604.140000,609.730000
1252,2016-10-01,BTC,609.930000,615.240000,609.930000,613.980000
1253,2016-10-02,BTC,613.950000,614.010000,609.680000,610.890000
1254,2016-10-03,BTC,610.970000,612.570000,610.460000,612.130000
1255,2016-10-04,BTC,612.050000,612.050000,609.480000,610.200000
1256,2016-10-05,BTC,610.220000,613.810000,609.620000,612.510000
1257,2016-10-06,BTC,612.470000,613.820000,611.470000,613.020000
1258,2016-10-07,BTC,612.610000,617.910000,611.820000,617.120000
